SECOND_FLD,review-count
12437_26986,0.0
12437_26987,3.0
12437_26992,107.0
12437_26993,43.0
12437_26994,853.0
12437_27003,0.0
12437_27017,5.0
12437_27018,0.0
12437_27021,0.0
12438_26928,15.0
12438_26935,0.0
12438_26937,819.0
12438_26938,394.0
12438_26939,448.0
12438_26940,6.0
12438_26941,23.0
12438_26942,11.0
12438_26943,0.0
12438_26944,1.0
12438_26945,1.0
12438_26946,3.0
12438_26947,3.0
12438_26948,13.0
12438_26949,18.0
12438_26950,39.0
12438_26951,225.0
12438_26952,12.0
12438_26953,180.0
12438_26954,2429.0
12438_26955,436.0
12438_26956,1213.0
12438_26957,3600.0
12438_26958,0.0
12438_26965,0.0
12438_26966,1.0
12438_26967,165.0
12438_26968,17.0
12438_26969,0.0
12438_26970,5.0
12438_26971,4.0
12438_26972,5854.0
12438_26973,244.0
12438_26974,189.0
12438_26975,2.0
12438_26976,34.0
12438_26978,0.0
12438_26979,9.0
12438_26980,3.0
12438_26981,0.0
12438_26982,1.0
12438_26983,0.0
12438_26984,3.0
12438_26985,4.0
12438_26986,0.0
12438_26992,1.0
12438_26993,4.0
12438_26994,0.0
12438_27005,0.0
12438_27006,116.0
12438_27008,0.0
12438_27022,0.0
12439_26907,0.0
12439_26935,0.0
12439_26938,0.0
12439_26939,29.0
12439_26940,28.0
12439_26941,0.0
12439_26942,148.0
12439_26943,18.0
12439_26944,0.0
12439_26945,0.0
12439_26946,0.0
12439_26947,810.0
12439_26948,389.0
12439_26949,28.0
12439_26950,20.0
12439_26951,1.0
12439_26953,64.0
12439_26954,3.0
12439_26955,55.0
12439_26957,13.0
12439_26958,3.0
12439_26959,0.0
12439_26960,0.0
12439_26961,0.0
12439_26962,0.0
12439_26966,0.0
12439_26968,1.0
12439_26970,0.0
12439_26971,17.0
12439_26972,91.0
12439_26973,132.0
12439_26974,0.0
12439_26975,0.0
12439_26976,22.0
12439_26977,3.0
12439_26978,169.0
12439_26979,0.0
12439_26980,13.0
12439_26983,0.0
12439_26984,1.0
12439_26985,60.0
12439_26986,24.0
12439_26998,0.0
12439_26999,0.0
12439_27013,43.0
12439_27014,4.0
12439_27015,12.0
12439_27021,0.0
12439_27022,28.0
12440_26921,0.0
12440_26932,0.0
12440_26936,0.0
12440_26937,13.0
12440_26938,0.0
12440_26939,46.0
12440_26940,2675.0
12440_26941,54.0
12440_26942,295.0
12440_26943,49.0
12440_26944,2.0
12440_26945,0.0
12440_26947,17.0
12440_26949,25.0
12440_26950,0.0
12440_26953,4.0
12440_26954,6.0
12440_26955,65.0
12440_26956,0.0
12440_26957,0.0
12440_26958,0.0
12440_26961,46.0
12440_26967,1.0
12440_26968,4.0
12440_26969,3.0
12440_26971,123.0
12440_26972,78.0
12440_26973,31.0
12440_26974,2.0
12440_26975,0.0
12440_26976,0.0
12440_26977,0.0
12440_26978,30.0
12440_26979,3.0
12440_26981,0.0
12440_26982,47.0
12440_26983,0.0
12440_26984,0.0
12440_26985,0.0
12440_26987,10.0
12440_26995,0.0
12440_27014,0.0
12440_27016,0.0
12440_27022,0.0
12441_26926,1.0
12441_26927,1.0
12441_26928,89.0
12441_26939,1.0
12441_26940,3147.0
12441_26941,137.0
12441_26947,2.0
12441_26948,0.0
12441_26951,22.0
12441_26954,0.0
12441_26955,4.0
12441_26956,0.0
12441_26965,3.0
12441_26966,0.0
12441_26967,9.0
12441_26968,29.0
12441_26969,20.0
12441_26970,3.0
12441_26972,0.0
12441_26974,3.0
12441_26976,4.0
12441_26978,0.0
12441_26979,0.0
12441_26983,0.0
12441_26985,0.0
12441_26987,1.0
12441_26989,63.0
12441_26990,156.0
12441_26991,1.0
12441_26994,0.0
12441_26995,0.0
12441_26999,0.0
12441_27001,0.0
12441_27008,8.0
12442_26911,0.0
12442_26912,0.0
12442_26929,89.0
12442_26935,40.0
12442_26936,27.0
12442_26939,3.0
12442_26940,595.0
12442_26941,23.0
12442_26942,0.0
12442_26943,1.0
12442_26947,13.0
12442_26948,20.0
12442_26949,0.0
12442_26951,6.0
12442_26957,0.0
12442_26960,0.0
12442_26961,3.0
12442_26969,5.0
12442_26970,100.0
12442_26971,29223.0
12442_26976,1.0
12442_26978,21.0
12442_26979,3.0
12442_26982,59.0
12442_26984,1.0
12442_26987,3.0
12442_26990,0.0
12442_26991,3.0
12442_26992,2.0
12442_26995,6.0
12442_26996,2.0
12442_26998,2.0
12442_27005,0.0
12442_27006,0.0
12443_26898,1.0
12443_26936,7.0
12443_26937,12.0
12443_26939,3.0
12443_26940,612.0
12443_26943,0.0
12443_26945,1.0
12443_26947,2.0
12443_26948,38.0
12443_26949,7.0
12443_26950,1.0
12443_26951,4.0
12443_26952,0.0
12443_26953,19.0
12443_26954,0.0
12443_26955,55.0
12443_26966,0.0
12443_26969,2.0
12443_26971,77.0
12443_26974,11.0
12443_26979,0.0
12443_26983,3.0
12443_26984,3.0
12443_26986,0.0
12443_26988,96.0
12443_26989,1.0
12443_26990,11.0
12443_26995,0.0
12443_26996,1.0
12443_27008,12.0
12443_27012,6.0
12443_27013,0.0
12443_27016,4.0
12443_27017,19.0
12444_26898,5.0
12444_26900,0.0
12444_26918,0.0
12444_26925,9.0
12444_26933,0.0
12444_26934,0.0
12444_26936,39.0
12444_26937,0.0
12444_26943,1.0
12444_26944,0.0
12444_26945,0.0
12444_26946,0.0
12444_26947,0.0
12444_26948,242.0
12444_26949,0.0
12444_26950,129.0
12444_26955,8.0
12444_26960,28.0
12444_26963,2.0
12444_26964,16.0
12444_26968,0.0
12444_26971,101.0
12444_26972,0.0
12444_26973,0.0
12444_26974,0.0
12444_26975,2.0
12444_26977,8.0
12444_26979,39.0
12444_26980,14.0
12444_26982,2.0
12444_26990,195.0
12444_27013,6.0
12445_26896,24.0
12445_26900,43.0
12445_26901,3.0
12445_26905,0.0
12445_26919,1.0
12445_26924,2.0
12445_26925,15.0
12445_26931,0.0
12445_26932,0.0
12445_26936,9.0
12445_26937,0.0
12445_26940,1.0
12445_26941,0.0
12445_26945,0.0
12445_26947,0.0
12445_26948,666.0
12445_26949,0.0
12445_26950,0.0
12445_26955,0.0
12445_26960,29.0
12445_26964,2.0
12445_26966,11.0
12445_26969,119.0
12445_26970,1.0
12445_26973,0.0
12445_26974,5.0
12445_26979,4.0
12445_26980,0.0
12445_26981,93.0
12445_26984,0.0
12445_26996,5.0
12445_26999,0.0
12445_27000,155.0
12445_27002,10.0
12445_27003,1.0
12445_27005,30.0
12445_27007,1.0
12445_27013,5.0
12446_26896,2.0
12446_26897,1.0
12446_26898,0.0
12446_26900,2.0
12446_26905,2.0
12446_26907,0.0
12446_26918,0.0
12446_26923,18.0
12446_26934,0.0
12446_26935,10.0
12446_26936,26.0
12446_26940,1.0
12446_26941,0.0
12446_26945,5.0
12446_26947,0.0
12446_26948,1546.0
12446_26949,0.0
12446_26952,8.0
12446_26953,1.0
12446_26955,52.0
12446_26963,6.0
12446_26964,6.0
12446_26967,0.0
12446_26968,1.0
12446_26979,2.0
12446_26998,85.0
12446_26999,90.0
12446_27000,7.0
12446_27001,0.0
12446_27002,17.0
12446_27003,4.0
12447_26901,4.0
12447_26902,25.0
12447_26903,0.0
12447_26904,79.0
12447_26905,51.0
12447_26906,7.0
12447_26907,243.0
12447_26908,0.0
12447_26927,2.0
12447_26935,8.0
12447_26940,33.0
12447_26947,21.0
12447_26948,154.0
12447_26949,2.0
12447_26951,0.0
12447_26952,4.0
12447_26953,1.0
12447_26954,0.0
12447_26955,0.0
12447_26956,0.0
12447_26960,1.0
12447_26964,0.0
12447_26965,1.0
12447_26966,1.0
12447_26968,0.0
12447_26970,6.0
12447_26971,6.0
12447_26976,0.0
12447_26979,8.0
12447_26980,0.0
12447_26983,0.0
12447_26988,0.0
12447_26995,6.0
12447_26998,0.0
12447_26999,2.0
12448_26900,1.0
12448_26901,22.0
12448_26903,11.0
12448_26904,177.0
12448_26905,2513.0
12448_26906,27.0
12448_26908,108.0
12448_26909,127.0
12448_26910,26.0
12448_26915,0.0
12448_26940,0.0
12448_26945,28.0
12448_26946,0.0
12448_26947,520.0
12448_26948,27.0
12448_26955,27.0
12448_26956,1.0
12448_26970,2.0
12448_26971,8.0
12448_26973,0.0
12448_26987,1.0
12448_26995,2.0
12448_26996,2.0
12448_27000,0.0
12448_27012,4.0
12448_27013,3.0
12449_26903,4.0
12449_26904,183.0
12449_26905,47.0
12449_26910,52.0
12449_26911,73.0
12449_26936,99.0
12449_26946,8.0
12449_26947,2.0
12449_26949,0.0
12449_26951,4.0
12449_26968,1.0
12449_26969,29.0
12449_26970,103.0
12449_26971,165.0
12449_26977,17.0
12449_26978,63.0
12449_26979,4.0
12449_26980,0.0
12449_27001,78.0
12449_27016,1.0
12450_26903,0.0
12450_26904,0.0
12450_26910,0.0
12450_26911,3.0
12450_26928,5.0
12450_26930,1.0
12450_26933,21.0
12450_26934,0.0
12450_26938,3.0
12450_26939,0.0
12450_26941,6.0
12450_26945,7.0
12450_26950,0.0
12450_26960,0.0
12450_26969,0.0
12450_26970,33.0
12450_26971,23.0
12450_26972,0.0
12450_26973,139.0
12450_26977,24.0
12450_26980,0.0
12450_26982,0.0
12450_26986,70.0
12450_26987,37.0
12450_27005,1.0
12450_27012,0.0
12450_27013,0.0
12451_26912,11.0
12451_26921,51.0
12451_26923,10.0
12451_26932,6.0
12451_26933,40.0
12451_26934,0.0
12451_26938,1.0
12451_26944,0.0
12451_26945,1.0
12451_26952,2.0
12451_26953,39.0
12451_26955,3.0
12451_26959,0.0
12451_26960,3.0
12451_26967,0.0
12451_26971,34.0
12451_26982,4.0
12451_26998,0.0
12451_27005,1.0
12452_26913,0.0
12452_26921,42.0
12452_26922,2.0
12452_26933,0.0
12452_26935,11.0
12452_26936,11.0
12452_26937,18.0
12452_26938,0.0
12452_26939,0.0
12452_26941,6.0
12452_26943,3.0
12452_26944,120.0
12452_26945,38.0
12452_26946,3.0
12452_26950,2.0
12452_26953,0.0
12452_26957,0.0
12452_26967,16.0
12452_26971,566.0
12452_26974,0.0
12452_27013,5.0
12453_26914,6.0
12453_26923,17.0
12453_26924,1.0
12453_26925,26.0
12453_26933,0.0
12453_26938,0.0
12453_26942,2.0
12453_26943,13.0
12453_26944,19.0
12453_26945,16.0
12453_26946,0.0
12453_26948,7.0
12453_26949,0.0
12453_26957,2.0
12453_26964,2.0
12453_26967,3.0
12453_26970,12.0
12453_26974,0.0
12453_26975,0.0
12454_26914,0.0
12454_26919,0.0
12454_26923,0.0
12454_26924,6.0
12454_26926,6.0
12454_26933,8.0
12454_26937,0.0
12454_26939,0.0
12454_26942,0.0
12454_26946,8.0
12454_26964,323.0
12454_26965,0.0
12454_26969,4.0
12454_26988,0.0
12455_26914,0.0
12455_26915,0.0
12455_26916,7.0
12455_26917,20.0
12455_26925,1.0
12455_26932,63.0
12455_26933,32.0
12455_26939,0.0
12456_26915,267.0
12456_26916,117.0
12456_26917,0.0
12456_26918,0.0
12456_26919,11.0
12456_26925,0.0
12456_26929,7.0
12456_26930,0.0
12456_26932,6.0
12456_26971,5.0
12456_26973,0.0
12457_26918,0.0
12457_26925,3.0
12457_26927,0.0
12457_26929,5.0
12457_26930,0.0
12457_26931,0.0
12457_26969,1.0
12457_26977,4.0
12457_26980,1.0
12457_26981,26.0
12457_26982,18.0
12457_26983,1.0
12458_26924,2.0
12458_26926,0.0
12458_26967,43.0
12458_26970,1.0
12458_26973,2.0
12458_26981,5.0
12458_26983,0.0
12459_26920,1.0
12459_26922,12.0
12459_26923,1.0
12459_26967,26.0
12460_26921,4.0
12460_26972,0.0
12461_26923,0.0
12461_26967,39.0
12461_26968,1.0
12462_26923,0.0
12462_26968,0.0
12462_26970,4.0
12462_26971,10.0
12463_26968,2.0
12463_26970,31.0
12463_26971,30.0
12463_26972,0.0
12463_26973,79.0
12463_26978,2.0
12464_26970,4.0
12464_26971,5.0
12464_26972,34.0
12465_26971,24.0
12465_26972,57.0
12465_26974,1.0
12465_26975,6.0
12467_26971,7.0
12468_26973,108.0
12469_26981,1.0
